ts_ns,probe,iter,cycles
913499446412375,btb,0,3572
913499446435093,btb,1,2598
913499446437130,btb,2,2282
913499446438746,btb,3,2152
913499446440245,btb,4,2086
913499446441738,btb,5,2162
913499446443155,btb,6,2012
913499446444558,btb,7,2002
913499446445999,btb,8,2006
913499446447473,btb,9,2012
913499446448770,btb,10,2014
913499446450212,btb,11,2116
913499446451653,btb,12,1964
913499446453061,btb,13,1966
913499446454497,btb,14,2044
913499446455733,btb,15,1786
913499446457190,btb,16,2006
913499446458471,btb,17,1864
913499446459926,btb,18,2016
913499446461326,btb,19,1916
913499446462750,btb,20,1888
913499446464175,btb,21,1992
913499446465600,btb,22,1940
913499446467053,btb,23,2004
913499446468485,btb,24,1992
913499446469877,btb,25,1930
913499446471324,btb,26,1962
913499446472903,btb,27,2160
913499446474368,btb,28,1936
913499446475845,btb,29,2058
913499446477345,btb,30,2214
913499446478778,btb,31,2082
913499446480174,btb,32,1970
913499446481579,btb,33,1972
913499446482943,btb,34,1986
913499446484201,btb,35,1876
913499446485596,btb,36,1996
913499446487120,btb,37,2262
913499446488393,btb,38,1942
913499446489757,btb,39,1986
913499446491097,btb,40,1894
913499446492420,btb,41,1928
913499446493917,btb,42,1872
913499446495230,btb,43,1838
913499446496587,btb,44,1914
913499446497880,btb,45,1890
913499446499278,btb,46,2048
913499446500589,btb,47,1876
913499446501915,btb,48,1882
913499446503239,btb,49,1942
913499446504644,btb,50,2052
913499446505985,btb,51,1906
913499446507333,btb,52,1892
913499446508673,btb,53,1922
913499446510082,btb,54,2004
913499446511437,btb,55,1904
913499446512817,btb,56,2018
913499446514115,btb,57,1850
913499446515634,btb,58,2252
913499446516931,btb,59,1808
913499446518228,btb,60,1842
913499446519649,btb,61,2024
913499446521024,btb,62,1988
913499446522379,btb,63,1996
913499446523709,btb,64,1986
913499446525014,btb,65,1912
913499446526527,btb,66,2194
913499446527890,btb,67,1886
913499446529205,btb,68,2022
913499446530540,btb,69,1882
913499446531832,btb,70,1840
913499446533238,btb,71,1986
913499446534713,btb,72,1968
913499446536075,btb,73,1916
913499446537405,btb,74,1862
913499446538836,btb,75,2090
913499446540185,btb,76,1938
913499446541503,btb,77,1918
913499446542848,btb,78,1906
913499446544291,btb,79,2146
913499446545536,btb,80,1836
913499446547058,btb,81,2172
913499446548421,btb,82,1950
913499446549742,btb,83,1886
913499446551325,btb,84,2344
913499446552634,btb,85,2004
913499446553965,btb,86,1894
913499446555343,btb,87,1936
913499446556692,btb,88,1936
913499446557995,btb,89,1810
913499446559389,btb,90,1996
913499446560723,btb,91,1898
913499446562166,btb,92,2140
913499446563425,btb,93,1830
913499446564780,btb,94,1860
913499446566158,btb,95,1972
913499446567484,btb,96,1860
913499446568804,btb,97,1936
913499446570086,btb,98,1860
913499446571502,btb,99,2058
913499446572898,btb,100,2012
913499446577806,btb,101,2034
913499446579339,btb,102,1930
913499446580625,btb,103,1850
913499446582069,btb,104,1990
913499446583644,btb,105,2266
913499446585034,btb,106,1946
913499446586510,btb,107,2188
913499446587857,btb,108,1892
913499446589217,btb,109,1894
913499446590674,btb,110,2132
913499446591860,btb,111,1780
913499446593273,btb,112,1968
913499446594600,btb,113,1828
913499446595969,btb,114,1992
913499446597349,btb,115,2026
913499446598709,btb,116,1876
913499446600083,btb,117,1874
913499446601377,btb,118,1760
913499446602892,btb,119,2210
913499446604234,btb,120,1900
913499446605599,btb,121,1930
913499446607043,btb,122,1958
913499446608495,btb,123,2170
913499446609885,btb,124,1952
913499446611334,btb,125,2076
913499446612616,btb,126,1694
913499446614043,btb,127,2006
913499446615392,btb,128,1864
913499446616808,btb,129,1978
913499446618062,btb,130,1804
913499446619385,btb,131,1886
913499446620860,btb,132,2140
913499446622342,btb,133,1994
913499446623666,btb,134,2020
913499446624942,btb,135,1788
913499446626440,btb,136,2232
913499446627796,btb,137,1990
913499446629143,btb,138,2106
913499446630523,btb,139,1934
913499446631903,btb,140,1982
913499446633265,btb,141,1892
913499446634588,btb,142,1964
913499446635820,btb,143,1838
913499446637077,btb,144,1820
913499446638414,btb,145,1892
913499446639763,btb,146,1898
913499446641014,btb,147,1904
913499446642372,btb,148,1904
913499446643704,btb,149,1856
913499446645028,btb,150,1868
913499446646365,btb,151,1918
913499446647742,btb,152,1978
913499446649025,btb,153,1810
913499446650464,btb,154,2106
913499446651749,btb,155,1890
913499446653207,btb,156,2114
913499446654552,btb,157,1886
913499446655937,btb,158,1964
913499446657317,btb,159,1978
913499446658672,btb,160,1934
913499446660093,btb,161,2108
913499446661403,btb,162,1860
913499446662727,btb,163,1854
913499446664052,btb,164,1834
913499446665444,btb,165,1884
913499446666756,btb,166,1872
913499446668155,btb,167,1966
913499446669517,btb,168,1920
913499446670900,btb,169,1962
913499446672208,btb,170,1924
913499446673514,btb,171,1854
913499446674805,btb,172,1822
913499446676119,btb,173,1794
913499446677496,btb,174,1986
913499446678817,btb,175,1794
913499446680056,btb,176,1904
913499446681350,btb,177,1856
913499446682715,btb,178,1918
913499446684128,btb,179,2046
913499446685431,btb,180,1920
913499446686775,btb,181,1900
913499446688118,btb,182,1874
913499446689700,btb,183,2116
913499446690971,btb,184,1932
913499446692302,btb,185,1904
913499446693619,btb,186,1852
913499446694998,btb,187,1970
913499446696260,btb,188,1844
913499446697618,btb,189,1942
913499446698956,btb,190,1864
913499446700324,btb,191,1968
913499446701613,btb,192,1782
913499446702946,btb,193,1848
913499446704275,btb,194,1862
913499446705595,btb,195,1862
913499446706883,btb,196,1766
913499446708124,btb,197,1884
913499446709468,btb,198,1908
913499446710785,btb,199,1880
913499446712149,btb,200,1934
913499446724025,btb,201,2084
913499446725556,btb,202,1870
913499446727181,btb,203,2312
913499446728491,btb,204,1988
913499446729986,btb,205,2148
913499446731379,btb,206,1950
913499446732964,btb,207,2238
913499446734206,btb,208,1860
913499446735545,btb,209,1894
913499446736909,btb,210,1886
913499446738313,btb,211,2030
913499446739727,btb,212,1974
913499446741231,btb,213,2160
913499446742614,btb,214,1920
913499446744023,btb,215,1984
913499446745328,btb,216,1918
913499446746744,btb,217,1956
913499446748106,btb,218,1854
913499446749520,btb,219,2002
913499446750896,btb,220,1988
913499446752203,btb,221,1718
913499446753605,btb,222,1922
913499446754936,btb,223,1890
913499446756166,btb,224,1806
913499446757501,btb,225,1928
913499446758859,btb,226,1876
913499446760217,btb,227,1888
913499446761605,btb,228,2062
913499446762845,btb,229,1834
913499446764227,btb,230,1876
913499446765531,btb,231,1836
913499446766891,btb,232,2010
913499446768135,btb,233,1812
913499446769483,btb,234,1866
913499446770963,btb,235,2156
913499446772414,btb,236,2094
913499446773753,btb,237,1992
913499446775134,btb,238,1884
913499446776578,btb,239,2126
913499446778076,btb,240,2040
913499446779569,btb,241,2130
913499446780911,btb,242,1886
913499446782443,btb,243,2278
913499446783813,btb,244,1950
913499446785164,btb,245,1886
913499446786508,btb,246,1896
913499446787855,btb,247,1896
913499446789274,btb,248,2040
913499446790853,btb,249,2292
913499446792212,btb,250,1906
913499446793561,btb,251,1942
913499446794749,btb,252,1756
913499446796098,btb,253,1852
913499446797412,btb,254,1856
913499446798821,btb,255,2064
913499446800229,btb,256,2008
913499446801614,btb,257,1902
913499446802953,btb,258,1848
913499446804323,btb,259,1926
913499446805576,btb,260,1806
913499446806896,btb,261,1906
913499446808227,btb,262,1878
913499446809648,btb,263,2038
913499446811027,btb,264,1934
913499446812382,btb,265,1854
913499446813888,btb,266,2208
913499446815263,btb,267,1934
913499446816595,btb,268,1842
913499446817956,btb,269,1878
913499446819325,btb,270,1912
913499446820646,btb,271,1860
913499446822002,btb,272,1916
913499446823340,btb,273,1884
913499446824650,btb,274,1834
913499446825916,btb,275,1726
913499446827228,btb,276,1846
913499446828599,btb,277,1916
913499446829953,btb,278,1892
913499446831393,btb,279,2134
913499446832662,btb,280,1832
913499446833971,btb,281,1832
913499446835316,btb,282,1878
913499446836696,btb,283,2028
913499446837955,btb,284,1796
