ts_ns,probe,iter,cycles
912349904130186,btb,0,3428
912349904152805,btb,1,2370
912349904154637,btb,2,2024
912349904156235,btb,3,2186
912349904157708,btb,4,2102
912349904159276,btb,5,2172
912349904160686,btb,6,1920
912349904162190,btb,7,2118
912349904163646,btb,8,2016
912349904165138,btb,9,2104
912349904166574,btb,10,2002
912349904168181,btb,11,2220
912349904169664,btb,12,2096
912349904171141,btb,13,2080
912349904172640,btb,14,2138
912349904174097,btb,15,2114
912349904175495,btb,16,1998
912349904176937,btb,17,2060
912349904178311,btb,18,1932
912349904179724,btb,19,1998
912349904181145,btb,20,2026
912349904182602,btb,21,2114
912349904184117,btb,22,2226
912349904185514,btb,23,1962
912349904187002,btb,24,2140
912349904188503,btb,25,2174
912349904189906,btb,26,1984
912349904191435,btb,27,2222
912349904192829,btb,28,1956
912349904194362,btb,29,2178
912349904195788,btb,30,2026
912349904197245,btb,31,1988
912349904198700,btb,32,2084
912349904200033,btb,33,1974
912349904201348,btb,34,1896
912349904202673,btb,35,1882
912349904204006,btb,36,1930
912349904205349,btb,37,1992
912349904206693,btb,38,1902
912349904208138,btb,39,2142
912349904209474,btb,40,1932
912349904210774,btb,41,1892
912349904212112,btb,42,1962
912349904213468,btb,43,1996
912349904214734,btb,44,1856
912349904216076,btb,45,1924
912349904217453,btb,46,2026
912349904218773,btb,47,1860
912349904220137,btb,48,1958
912349904221429,btb,49,1820
912349904222824,btb,50,2048
912349904224107,btb,51,1848
912349904225405,btb,52,1840
912349904226726,btb,53,1924
912349904228157,btb,54,2028
912349904229516,btb,55,1922
912349904230841,btb,56,1854
912349904232203,btb,57,1982
912349904233543,btb,58,1934
912349904234914,btb,59,1984
912349904236429,btb,60,2290
912349904237766,btb,61,1912
912349904239148,btb,62,2042
912349904240504,btb,63,1946
912349904241829,btb,64,1896
912349904243227,btb,65,2038
912349904244521,btb,66,1824
912349904245971,btb,67,2154
912349904247234,btb,68,1834
912349904248550,btb,69,1922
912349904249866,btb,70,1900
912349904251192,btb,71,1868
912349904252529,btb,72,1916
912349904253894,btb,73,1946
912349904255223,btb,74,1922
912349904256569,btb,75,1934
912349904257887,btb,76,1918
912349904259255,btb,77,1956
912349904260591,btb,78,1890
912349904261943,btb,79,1966
912349904263402,btb,80,1912
912349904264672,btb,81,1866
912349904266014,btb,82,1880
912349904267322,btb,83,1820
912349904268568,btb,84,1774
912349904269875,btb,85,1922
912349904271207,btb,86,1958
912349904272556,btb,87,1888
912349904273896,btb,88,1894
912349904275197,btb,89,1898
912349904276547,btb,90,2000
912349904277935,btb,91,2030
912349904279393,btb,92,2074
912349904280708,btb,93,1812
912349904282059,btb,94,1900
912349904283394,btb,95,1900
912349904284764,btb,96,2058
912349904286123,btb,97,1988
912349904287545,btb,98,2096
912349904288844,btb,99,1914
912349904290281,btb,100,2160
912349904294328,btb,101,1978
912349904295766,btb,102,1894
912349904297121,btb,103,1828
912349904298561,btb,104,2040
912349904299903,btb,105,1904
912349904301333,btb,106,2032
912349904302641,btb,107,1830
912349904304018,btb,108,1932
912349904305358,btb,109,1896
912349904306786,btb,110,2054
912349904308129,btb,111,1876
912349904309527,btb,112,1986
912349904311028,btb,113,2044
912349904312535,btb,114,2170
912349904313884,btb,115,1892
912349904315202,btb,116,1910
912349904316604,btb,117,1974
912349904317914,btb,118,1860
912349904319314,btb,119,2078
912349904320659,btb,120,1886
912349904321998,btb,121,1860
912349904323433,btb,122,2044
912349904324790,btb,123,1876
912349904326143,btb,124,1906
912349904327441,btb,125,1890
912349904328800,btb,126,1944
912349904330070,btb,127,1858
912349904331359,btb,128,1874
912349904332623,btb,129,1792
912349904334007,btb,130,1986
912349904335314,btb,131,1906
912349904336630,btb,132,1922
912349904337948,btb,133,1860
912349904339325,btb,134,1982
912349904340604,btb,135,1836
912349904341969,btb,136,1940
912349904343337,btb,137,2016
912349904344778,btb,138,2026
912349904346183,btb,139,1928
912349904347541,btb,140,1932
912349904348872,btb,141,1860
912349904350167,btb,142,1838
912349904351484,btb,143,1916
912349904352898,btb,144,2024
912349904354235,btb,145,1920
912349904355607,btb,146,1936
912349904356960,btb,147,1922
912349904358409,btb,148,2098
912349904359727,btb,149,1858
912349904361126,btb,150,2008
912349904362475,btb,151,1890
912349904363949,btb,152,2120
912349904365228,btb,153,1842
912349904366635,btb,154,2040
912349904367973,btb,155,1864
912349904369300,btb,156,1848
912349904370675,btb,157,1952
912349904372108,btb,158,1996
912349904373311,btb,159,1796
912349904374641,btb,160,1880
912349904376104,btb,161,2056
912349904377460,btb,162,1910
912349904378866,btb,163,2054
912349904380188,btb,164,1888
912349904381634,btb,165,2142
912349904382939,btb,166,1894
912349904384260,btb,167,1882
912349904385600,btb,168,1926
912349904386938,btb,169,1922
912349904388285,btb,170,1912
912349904389640,btb,171,1900
912349904391027,btb,172,2012
912349904392385,btb,173,1878
912349904393829,btb,174,2104
912349904395140,btb,175,1856
912349904396525,btb,176,2006
912349904397874,btb,177,1902
912349904399259,btb,178,1994
912349904400612,btb,179,1928
912349904402085,btb,180,2154
912349904403477,btb,181,1942
912349904404903,btb,182,2048
912349904406238,btb,183,1916
912349904407617,btb,184,1982
912349904408935,btb,185,1862
912349904410355,btb,186,2046
912349904411695,btb,187,1946
912349904413117,btb,188,2050
912349904414421,btb,189,1912
912349904415838,btb,190,2124
912349904417197,btb,191,1970
912349904418622,btb,192,2100
912349904419931,btb,193,1892
912349904421274,btb,194,1974
912349904422581,btb,195,1908
912349904424028,btb,196,2116
912349904425355,btb,197,1922
912349904426864,btb,198,2266
912349904428205,btb,199,1896
912349904429507,btb,200,1894
912349904440586,btb,201,2156
912349904442023,btb,202,1870
912349904443453,btb,203,1940
912349904444883,btb,204,2022
912349904446212,btb,205,1836
912349904447541,btb,206,1892
912349904448872,btb,207,1860
912349904450245,btb,208,1992
912349904451597,btb,209,1908
912349904452998,btb,210,2014
912349904454357,btb,211,1978
912349904455718,btb,212,1910
912349904457153,btb,213,2040
912349904458479,btb,214,1876
912349904460020,btb,215,2298
912349904461411,btb,216,1946
912349904462720,btb,217,1854
912349904464188,btb,218,2126
912349904465518,btb,219,1884
912349904466855,btb,220,1974
912349904468163,btb,221,1840
912349904469488,btb,222,1908
912349904470886,btb,223,2084
912349904472218,btb,224,1950
912349904473544,btb,225,1894
912349904474998,btb,226,2118
912349904476329,btb,227,1878
912349904477765,btb,228,2074
912349904479120,btb,229,1880
