ts_ns,probe,iter,cycles
912375122530478,btb,0,3482
912375122550021,btb,1,2224
912375122551887,btb,2,2022
912375122553402,btb,3,2002
912375122554803,btb,4,1976
912375122556303,btb,5,2192
912375122557697,btb,6,1930
912375122559134,btb,7,2086
912375122560575,btb,8,2050
912375122561953,btb,9,1978
912375122563626,btb,10,2332
912375122565066,btb,11,1998
912375122566481,btb,12,1960
912375122567934,btb,13,2100
912375122569311,btb,14,1968
912375122570761,btb,15,2066
912375122572145,btb,16,1982
912375122573578,btb,17,1968
912375122574970,btb,18,1932
912375122576339,btb,19,1962
912375122577872,btb,20,2248
912375122579341,btb,21,2108
912375122580729,btb,22,1982
912375122582221,btb,23,2188
912375122583603,btb,24,2042
912375122584986,btb,25,1980
912375122586377,btb,26,2052
912375122587745,btb,27,1942
912375122589108,btb,28,1976
912375122590487,btb,29,2042
912375122591917,btb,30,2114
912375122593419,btb,31,2164
912375122594871,btb,32,1944
912375122596300,btb,33,2072
912375122597687,btb,34,1996
912375122599030,btb,35,1926
912375122600350,btb,36,1916
912375122601784,btb,37,2144
912375122603097,btb,38,1886
912375122604444,btb,39,1922
912375122605866,btb,40,2054
912375122607241,btb,41,1992
912375122608582,btb,42,1914
912375122609989,btb,43,2086
912375122611335,btb,44,1952
912375122612679,btb,45,1938
912375122614032,btb,46,1912
912375122615385,btb,47,1946
912375122616799,btb,48,2092
912375122618138,btb,49,1916
912375122619480,btb,50,1912
912375122620883,btb,51,2002
912375122622255,btb,52,1966
912375122623707,btb,53,2106
912375122625058,btb,54,1956
912375122626507,btb,55,2148
912375122627809,btb,56,1852
912375122629268,btb,57,2196
912375122630644,btb,58,1958
912375122631995,btb,59,1944
912375122633320,btb,60,1910
912375122634846,btb,61,2268
912375122636226,btb,62,1998
912375122637561,btb,63,1944
912375122638884,btb,64,1922
912375122640211,btb,65,1868
912375122641676,btb,66,2158
912375122642986,btb,67,1912
912375122644415,btb,68,2056
912375122645757,btb,69,1936
912375122647154,btb,70,2054
912375122648528,btb,71,1980
912375122649847,btb,72,1932
912375122651193,btb,73,1920
912375122652572,btb,74,2004
912375122653828,btb,75,1882
912375122655266,btb,76,2090
912375122656623,btb,77,1938
912375122658008,btb,78,2026
912375122659393,btb,79,2056
912375122660688,btb,80,1896
912375122662029,btb,81,1902
912375122663332,btb,82,1860
912375122664760,btb,83,2130
912375122666072,btb,84,1908
912375122667472,btb,85,2088
912375122668794,btb,86,1878
912375122670217,btb,87,2116
912375122671585,btb,88,1946
912375122673008,btb,89,2088
912375122674331,btb,90,1856
912375122675739,btb,91,2058
912375122677152,btb,92,2026
912375122678498,btb,93,1918
912375122679829,btb,94,1854
912375122681140,btb,95,1882
912375122682468,btb,96,1908
912375122683831,btb,97,1968
912375122685154,btb,98,1900
912375122686480,btb,99,1872
912375122687841,btb,100,2000
912375122691962,btb,101,2020
912375122693447,btb,102,1840
912375122694880,btb,103,1958
912375122696323,btb,104,2000
912375122697738,btb,105,1966
912375122699170,btb,106,2002
912375122700536,btb,107,1902
912375122701973,btb,108,2106
912375122703324,btb,109,1924
912375122704695,btb,110,1960
912375122706083,btb,111,1934
912375122707503,btb,112,2058
912375122708857,btb,113,1878
912375122710164,btb,114,1902
912375122711482,btb,115,1896
912375122712829,btb,116,1950
912375122714212,btb,117,1880
912375122715632,btb,118,2004
912375122717000,btb,119,1904
912375122718389,btb,120,2014
912375122719726,btb,121,1888
912375122721110,btb,122,1970
912375122722481,btb,123,1962
912375122723920,btb,124,2104
912375122725346,btb,125,2010
912375122726707,btb,126,1940
912375122728089,btb,127,1942
912375122729498,btb,128,2044
912375122730836,btb,129,1896
912375122732174,btb,130,1906
912375122733608,btb,131,1978
912375122735120,btb,132,2164
912375122736499,btb,133,1918
912375122737828,btb,134,1844
912375122739394,btb,135,2260
912375122740731,btb,136,1888
912375122742283,btb,137,2356
912375122743601,btb,138,1876
912375122744988,btb,139,2058
912375122746299,btb,140,1870
912375122747680,btb,141,2036
912375122749022,btb,142,1952
912375122750343,btb,143,1910
912375122751661,btb,144,1894
912375122753036,btb,145,2038
912375122754427,btb,146,2040
912375122755880,btb,147,2136
912375122757245,btb,148,1976
912375122758725,btb,149,2196
912375122760010,btb,150,1816
912375122761456,btb,151,2098
912375122762793,btb,152,1898
912375122764139,btb,153,1926
912375122765573,btb,154,2074
912375122766902,btb,155,1912
912375122768333,btb,156,2132
912375122769651,btb,157,1858
912375122771138,btb,158,2168
912375122772515,btb,159,2006
912375122773965,btb,160,2190
912375122775303,btb,161,1912
912375122776635,btb,162,1926
912375122777961,btb,163,1926
912375122779389,btb,164,2100
912375122780717,btb,165,1878
912375122782147,btb,166,2118
912375122783490,btb,167,1908
912375122784934,btb,168,2102
912375122786265,btb,169,1870
912375122787607,btb,170,1956
912375122788859,btb,171,1778
912375122790301,btb,172,2074
912375122791619,btb,173,1822
912375122792949,btb,174,1890
912375122794310,btb,175,1950
912375122795662,btb,176,1974
912375122797116,btb,177,2134
912375122798415,btb,178,1864
912375122799733,btb,179,1894
912375122801029,btb,180,1864
912375122802350,btb,181,1948
912375122803645,btb,182,1882
912375122804917,btb,183,1826
912375122806185,btb,184,1800
912375122807629,btb,185,2154
912375122808978,btb,186,1974
912375122810445,btb,187,2192
912375122811791,btb,188,1962
912375122813270,btb,189,2152
912375122814637,btb,190,1992
912375122815958,btb,191,1898
912375122817249,btb,192,1854
912375122818555,btb,193,1860
912375122819970,btb,194,2042
912375122821340,btb,195,1962
912375122822687,btb,196,1942
912375122824038,btb,197,1956
912375122825380,btb,198,1910
912375122826744,btb,199,1982
912375122828089,btb,200,1950
912375122838452,btb,201,2052
912375122839922,btb,202,1866
912375122841301,btb,203,1876
912375122842788,btb,204,2142
912375122844105,btb,205,1912
912375122845521,btb,206,2044
912375122846872,btb,207,1914
912375122848370,btb,208,2222
912375122849738,btb,209,1874
912375122851128,btb,210,1844
912375122852549,btb,211,1928
912375122853878,btb,212,1934
912375122855181,btb,213,1894
912375122856471,btb,214,1870
912375122857755,btb,215,1828
912375122859144,btb,216,2028
912375122860469,btb,217,1920
912375122861805,btb,218,1902
912375122863236,btb,219,2098
912375122864674,btb,220,2128
912375122865981,btb,221,1886
912375122867398,btb,222,2086
912375122868685,btb,223,1852
912375122870066,btb,224,2044
912375122871399,btb,225,1936
912375122872690,btb,226,1890
912375122873999,btb,227,1848
912375122875442,btb,228,2136
912375122876845,btb,229,2012
912375122878204,btb,230,1878
